wid,weibo_link,content,img_urls,origin_img_urls,is_origin,location,publish_time,publish_tool,like_num,forward_num,comment_num
N67zQ27Je,https://weibo.cn/comment/N67zQ27Je?uid=7751678845&rl=0#cmtfrm,"转发理由:爱莲说……  
原始用户: 诗词古风那些事儿
转发内容: “ 莲之出淤泥而不染，濯清涟而不妖 ... ”   [组图共9张] 原图 ",无,http://ww2.sinaimg.cn/large/006TlCVtgy1he69f25t5mj312p1z24ns.jpg http://ww2.sinaimg.cn/large/006TlCVtgy1he69f2ontjj312z1z2b29.jpg http://ww4.sinaimg.cn/large/006TlCVtgy1he69f33s6zj313f1z21kx.jpg http://ww2.sinaimg.cn/large/006TlCVtgy1he69f44pdij31361z2hdt.jpg http://ww1.sinaimg.cn/large/006TlCVtgy1he69f4q907j31321z27wh.jpg http://ww3.sinaimg.cn/large/006TlCVtgy1he69f58pbkj31391z2b29.jpg http://ww1.sinaimg.cn/large/006TlCVtgy1he69f5sf39j31351z2nnp.jpg http://ww3.sinaimg.cn/large/006TlCVtgy1he69f68je6j312z1xr4qp.jpg http://ww1.sinaimg.cn/large/006TlCVtgy1he69f6yxc3j31321z21kx.jpg,False,无,2023-06-20 06:21,无,2659,71,207
N64gVk2WC,https://weibo.cn/comment/N64gVk2WC?uid=7751678845&rl=0#cmtfrm,如果喝一瓶酒可以忘掉一个烦恼的话，你要喝几瓶？  ,,无,True,无,2023-06-19 21:56,无,3718,10,322
N63Kir0ot,https://weibo.cn/comment/N63Kir0ot?uid=7751678845&rl=0#cmtfrm,目前欧洲股市小幅下跌！  ,,无,True,无,2023-06-19 20:35,无,3411,0,65
N63DvE4iz,https://weibo.cn/comment/N63DvE4iz?uid=7751678845&rl=0#cmtfrm,说说没用，关键看老美如何做！  ,,无,True,无,2023-06-19 20:19,无,3573,0,107
N62UesAjz,https://weibo.cn/comment/N62UesAjz?uid=7751678845&rl=0#cmtfrm,6月19日美银分析师Michael Hartnett认为，美股难逃大跌，当前就如2000年和2008年，暴涨之后将是暴跌……可信不？  ,,无,True,无,2023-06-19 18:27,无,4090,40,249
N62pB3oq4,https://weibo.cn/comment/N62pB3oq4?uid=7751678845&rl=0#cmtfrm,今天北向资金净卖出14.47亿元……洋葱又折腾？  ,,无,True,无,2023-06-19 17:12,无,3836,3,74
N62oPa37F,https://weibo.cn/comment/N62oPa37F?uid=7751678845&rl=0#cmtfrm,巴菲特旗下伯克希尔哈撒韦公司表示，已通过全资子公司将其在日本五大商社的平均持股比例提高至8.5%以上。  ,,无,True,无,2023-06-19 17:10,无,3355,8,74
N62hn5xUH,https://weibo.cn/comment/N62hn5xUH?uid=7751678845&rl=0#cmtfrm,"转发理由:收到请回复666  
原始用户: 广西小wu
转发内容: 按技术面看大盘指数短线由3168和3180连线所构筑的反弹结构，上周试了3276.55点受阻力略有回落，今天试3251边，收在3255.81点；就短线看阻科技类股持续走强，而且CPO板块演绎了疯狂。在市场热点没有转换成功之前，科技类股风险增大，分化会再度出现。操作上要注意热点节奏，不要盲目追逐...........收到...全文 ",无,,False,无,2023-06-19 16:51,无,2850,6,254
N61Bxxj9q,https://weibo.cn/comment/N61Bxxj9q?uid=7751678845&rl=0#cmtfrm,按技术面看大盘指数短线由3168和3180连线所构筑的反弹结构，上周试了3276.55点受阻力略有回落，今天试3251边，收在3255.81点；就短线看阻科技类股持续走强，而且CPO板块演绎了疯狂。在市场热点没有转换成功之前，科技类股风险增大，分化会再度出现。操作上要注意热点节奏，不要盲目追逐...........收到...全文 ,,无,True,无,2023-06-19 15:08,微博网页版,4542,34,609
N61ApdPHg,https://weibo.cn/comment/N61ApdPHg?uid=7751678845&rl=0#cmtfrm,今天是自3180反弹后连续第4个交易日成交量超过万亿。  ,,无,True,无,2023-06-19 15:05,微博网页版,3977,2,85
N61wUfVUg,https://weibo.cn/comment/N61wUfVUg?uid=7751678845&rl=0#cmtfrm,看看铁几了？  ,,无,True,无,2023-06-19 14:57,微博网页版,4294,5,613
N61q4uySU,https://weibo.cn/comment/N61q4uySU?uid=7751678845&rl=0#cmtfrm,下午区间缩小为观察3230--3276之间......收到请回复666  ,,无,True,无,2023-06-19 14:40,微博网页版,4330,4,337
N61lssnSQ,https://weibo.cn/comment/N61lssnSQ?uid=7751678845&rl=0#cmtfrm,某业某联从2018年6月上市交易后的最高26.36跌到7.8元，5年后的今天终于改写了上市以来的新高，也就是说5年前高位买的，今天总算可以解放了。  ,,无,True,无,2023-06-19 14:29,微博网页版,4026,8,102
N61g3sFdM,https://weibo.cn/comment/N61g3sFdM?uid=7751678845&rl=0#cmtfrm,截止目前看，涨幅前2的板块是：CPO，液冷服务器。  ,,无,True,无,2023-06-19 14:15,微博网页版,3657,4,59
N61buC74O,https://weibo.cn/comment/N61buC74O?uid=7751678845&rl=0#cmtfrm,CPO几大龙头：龙1累计上涨了7.8倍；龙2累计上涨了5.9倍；龙头3累计上涨了5.5倍；龙4累计上涨了4.2倍；其中还有一批是累计上涨了1倍至4倍之间的。按数据看CPO板块确实是上半年的王者。其次，是算力，芯片，软件。截止至今看，CPO，算力，芯片，软件等科技类核心品种，依然有一批上涨的，整体看很多已...全文 ,,无,True,无,2023-06-19 14:04,微博网页版,3796,26,237
N615UjfhM,https://weibo.cn/comment/N615UjfhM?uid=7751678845&rl=0#cmtfrm,指数试3251后小幅度抵抗，盘中表现出色的依然是算力，CPO，芯片，通信等科技类股。指数对于热点粘合力进一步降低。  ,,无,True,无,2023-06-19 13:50,微博网页版,3771,5,66
N614bAxH0,https://weibo.cn/comment/N614bAxH0?uid=7751678845&rl=0#cmtfrm,"转发理由:几只CPO继续改写新高，这疯狂的味道，有点说不出感觉。  
原始用户: 广西小wu
转发内容: 目前芯片，算力，CPO继续领先科技类股。  ",无,,False,无,2023-06-19 13:46,微博网页版,3464,1,71
N612SCEjU,https://weibo.cn/comment/N612SCEjU?uid=7751678845&rl=0#cmtfrm,目前芯片，算力，CPO继续领先科技类股。  ,,无,True,无,2023-06-19 13:43,微博网页版,3200,5,39
N60VazCUS,https://weibo.cn/comment/N60VazCUS?uid=7751678845&rl=0#cmtfrm,"转发理由:CPO实在够多牛股。  
原始用户: 广西小wu
转发内容: 早盘算力，芯片，CPO，通信，储存等科技类股，有一批连续走强的。  ",无,,False,无,2023-06-19 13:24,无,3506,5,75
N60MJhRyv,https://weibo.cn/comment/N60MJhRyv?uid=7751678845&rl=0#cmtfrm,"转发理由:下午区间缩小为观察3230--3276之间......收到请回复666  
原始用户: 广西小wu
转发内容: 早盘指数呈现小幅度调整，四大指数只有科创板是红盘的。其它三个指数小幅度调整，盘中是科技类股领先，整体看呈现局部行情。盘中是：液冷服务器，EDR概念，中船系，光刻胶，无人驾驶，CPO，算力，芯片，软件，超导等科技类股布局走强。下午区间缩小为观察3230--3276之间......收到请回复666  ",无,,False,无,2023-06-19 13:03,无,3623,7,387
N60ySAQMw,https://weibo.cn/comment/N60ySAQMw?uid=7751678845&rl=0#cmtfrm,倒计时2天！V+底价5.6折，6.19-6.20日期间订阅我的半年费，#年中福利盛典#火热进行中，限时5.6折，[收到]点击领取↓↓↓成为TA的V+会员  ,,无,True,无,2023-06-19 12:29,财经股票,1491,0,4
N60cB8cQy,https://weibo.cn/comment/N60cB8cQy?uid=7751678845&rl=0#cmtfrm,早盘指数呈现小幅度调整，四大指数只有科创板是红盘的。其它三个指数小幅度调整，盘中是科技类股领先，整体看呈现局部行情。盘中是：液冷服务器，EDR概念，中船系，光刻胶，无人驾驶，CPO，算力，芯片，软件，超导等科技类股布局走强。下午区间缩小为观察3230--3276之间......收到请回复666  ,,无,True,无,2023-06-19 11:34,微博网页版,4287,16,439
N606MAS2f,https://weibo.cn/comment/N606MAS2f?uid=7751678845&rl=0#cmtfrm,四大指数，早盘只有科创板是红盘的。其它三个指数小幅度调整，盘中是科技类股领先，整体看呈现局部行情。  ,,无,True,无,2023-06-19 11:20,微博网页版,3938,7,58
N603odD0H,https://weibo.cn/comment/N603odD0H?uid=7751678845&rl=0#cmtfrm,日本股市早盘再度改写33年来的新高，试了33772.89点；目前香港股市下跌227点，A50指数跌220点。  ,,无,True,无,2023-06-19 11:11,微博网页版,3849,3,87
N601QbxrM,https://weibo.cn/comment/N601QbxrM?uid=7751678845&rl=0#cmtfrm,算力，芯片，CPO，通信，储存等科技类股自元旦以来，尤其是3月份之后市场资金介入比较深，主力目前是边拉边诱惑，就看谁接棒了。  ,,无,True,无,2023-06-19 11:08,微博网页版,4180,11,103
N5ZYq41Cv,https://weibo.cn/comment/N5ZYq41Cv?uid=7751678845&rl=0#cmtfrm,早盘算力，芯片，CPO，通信，储存等科技类股，有一批连续走强的。  ,,无,True,无,2023-06-19 10:59,微博网页版,3751,9,58
N5ZUaapB3,https://weibo.cn/comment/N5ZUaapB3?uid=7751678845&rl=0#cmtfrm,"转发理由:明白的66   
原始用户: 广西小wu
转发内容: 大盘指数前面在3256/3286这30点区域是非常密集的，也是非常反复的区域，按实际操作来看自3168点的反弹，是在3256点就体现出压力了，只是科技类股热潮，使得指数点位的参考价值降低。明白的66  ",无,,False,无,2023-06-19 10:49,微博网页版,3546,7,397
N5ZTAp1aD,https://weibo.cn/comment/N5ZTAp1aD?uid=7751678845&rl=0#cmtfrm,"转发理由:CPO实在够多牛股。  
原始用户: 广西小wu
转发内容: 指数虽然不怎么样，但是个股行情还是有局部表现的，截止目前看继续是液冷服务器，EDR概念，中船系，光刻胶，无人驾驶，CPO，芯片，软件，超导等暂时领先。  ",无,,False,无,2023-06-19 10:47,微博网页版,3198,1,74
N5ZLah0Z4,https://weibo.cn/comment/N5ZLah0Z4?uid=7751678845&rl=0#cmtfrm,指数虽然不怎么样，但是个股行情还是有局部表现的，截止目前看继续是液冷服务器，EDR概念，中船系，光刻胶，无人驾驶，CPO，芯片，软件，超导等暂时领先。  ,,无,True,无,2023-06-19 10:26,微博网页版,4029,7,107
N5ZHggx2W,https://weibo.cn/comment/N5ZHggx2W?uid=7751678845&rl=0#cmtfrm,软件板块早盘算表现出色！  ,,无,True,无,2023-06-19 10:17,微博网页版,3926,1,56
N5ZFgv5I0,https://weibo.cn/comment/N5ZFgv5I0?uid=7751678845&rl=0#cmtfrm,截止目前看，液冷服务器，EDR概念，中船系，光刻胶，无人驾驶，CPO，超导等暂时领先，指数暂时是承接上周五试3276.55点后回落态势，展开了小幅度调整。  ,,无,True,无,2023-06-19 10:12,微博网页版,3918,4,42
N5ZAfhySH,https://weibo.cn/comment/N5ZAfhySH?uid=7751678845&rl=0#cmtfrm,芯片（真芯），共封装光学（CPO），算力等，目前继续有部分拉高。  ,,无,True,无,2023-06-19 10:00,微博网页版,4112,4,75
N5ZwSDffl,https://weibo.cn/comment/N5ZwSDffl?uid=7751678845&rl=0#cmtfrm,按最近的行情来看，指数和热点粘合度比较低！  ,,无,True,无,2023-06-19 09:51,微博网页版,4160,3,70
N5ZtSc7a6,https://weibo.cn/comment/N5ZtSc7a6?uid=7751678845&rl=0#cmtfrm,大盘指数前面在3256/3286这30点区域是非常密集的，也是非常反复的区域，按实际操作来看自3168点的反弹，是在3256点就体现出压力了，只是科技类股热潮，使得指数点位的参考价值降低。明白的66  ,,无,True,无,2023-06-19 09:44,微博网页版,4760,24,528
N5ZqBbVRx,https://weibo.cn/comment/N5ZqBbVRx?uid=7751678845&rl=0#cmtfrm,算力，芯片，CPO，通信，储存等科技类股，目前分化比较大。截止目前看依然有部分走强。  ,,无,True,无,2023-06-19 09:36,微博网页版,4185,4,62
N5ZnJiI4U,https://weibo.cn/comment/N5ZnJiI4U?uid=7751678845&rl=0#cmtfrm,今天大盘指数短线区间暂时参考3286--3230之间，操作上注意科技类股的分化，超跌板块注意底部量能温和放大的品种，收到请回复666  ,,无,True,无,2023-06-19 09:29,微博网页版,4849,16,584
N5JvV1WKa,https://weibo.cn/comment/N5JvV1WKa?uid=7751678845&rl=0#cmtfrm,广西水果太多，一样接着一样，一年四季根本吃不完，真的吃不完……现在是各种荔枝、三华李、桃子、西瓜、香瓜及各种芒果等等，七月份可以吃龙眼、黄皮……等等！  ,,无,True,无,2023-06-17 17:05,无,3801,12,197
N5Bvy5k4l,https://weibo.cn/comment/N5Bvy5k4l?uid=7751678845&rl=0#cmtfrm,欧洲股市目前是小幅上涨，暂时是0.60%左右！  ,,无,True,无,2023-06-16 20:42,无,3469,2,57
N5zGob0Dp,https://weibo.cn/comment/N5zGob0Dp?uid=7751678845&rl=0#cmtfrm,今年北向资金净买入105.46亿元……洋葱好用力哦！  ,,无,True,无,2023-06-16 16:03,无,4937,5,196
N5zqsmf81,https://weibo.cn/comment/N5zqsmf81?uid=7751678845&rl=0#cmtfrm,"转发理由:收到请回复666  
原始用户: 广西小wu
转发内容: 今天大盘指数试了3276.55点，符合预期的3276区间上限，收在3273.33点；盘中是中字头和神酒等推动指数上爬，成交量比较集中的依然是算力，CPO，通信，软件等科技类股。对于科技类股的疯狂，投资者要注意节奏，不要过度追高。因为成交量过度集中在科技股板块，说明科技类股连续上涨之后市场买进很卖都很...全文 ",无,,False,无,2023-06-16 15:24,微博网页版,3717,5,351
N5zi7k1By,https://weibo.cn/comment/N5zi7k1By?uid=7751678845&rl=0#cmtfrm,今天大盘指数试了3276.55点，符合预期的3276区间上限，收在3273.33点；盘中是中字头和神酒等推动指数上爬，成交量比较集中的依然是算力，CPO，通信，软件等科技类股。对于科技类股的疯狂，投资者要注意节奏，不要过度追高。因为成交量过度集中在科技股板块，说明科技类股连续上涨之后市场买进很卖都很...全文 ,,无,True,无,2023-06-16 15:03,微博网页版,4460,31,511
N5zg5rcEn,https://weibo.cn/comment/N5zg5rcEn?uid=7751678845&rl=0#cmtfrm,日本股市今天是再度改写33年新高的，最高试了33772点。  ,,无,True,无,2023-06-16 14:58,微博网页版,4034,5,98
N5zdBbnv2,https://weibo.cn/comment/N5zdBbnv2?uid=7751678845&rl=0#cmtfrm,沪深两市成交额连续第3个交易日突破1万亿元了！  ,,无,True,无,2023-06-16 14:52,微博网页版,4200,3,66
N5zcHh8w0,https://weibo.cn/comment/N5zcHh8w0?uid=7751678845&rl=0#cmtfrm,科技类股的炒作属于疯狂的阶段，为什么呢？道理很简单，单只科技股的日成交量都有好多只是100亿以上的，单股日成交几十亿的也不少，你想想看！  ,,无,True,无,2023-06-16 14:50,微博网页版,4651,30,120
N5zc87pH6,https://weibo.cn/comment/N5zc87pH6?uid=7751678845&rl=0#cmtfrm,神酒曾经从2627.88跌到1333接近腰崭。之后从1333到1935，然后从1935到1618，最近又从1618到了1800，以前的单边走势，变成了波段走势。  ,,无,True,无,2023-06-16 14:49,微博网页版,3871,11,51
N5z8zqCVR,https://weibo.cn/comment/N5z8zqCVR?uid=7751678845&rl=0#cmtfrm,神酒，中字头，科技等推动指数，截止目前试了3276.55点。今天神酒对于指数的贡献挺大的。  ,,无,True,无,2023-06-16 14:40,微博网页版,3947,1,51
N5z4ecVnx,https://weibo.cn/comment/N5z4ecVnx?uid=7751678845&rl=0#cmtfrm,CPO，算力，通信等前天疯狂，昨日回杀了一次，今天再度疯狂，主要是因为市场资金介入比较深，预计要反复诱惑才能安全获利出来。因此，科技类股的反复会更加频繁，操作上注意节奏，收到请回复666  ,,无,True,无,2023-06-16 14:29,微博网页版,4968,30,410
N5z3ot1Cl,https://weibo.cn/comment/N5z3ot1Cl?uid=7751678845&rl=0#cmtfrm,今天神酒，中字头，对于指数的贡献还是比较大的。  ,,无,True,无,2023-06-16 14:27,微博网页版,3819,1,51
N5ywq1Y3g,https://weibo.cn/comment/N5ywq1Y3g?uid=7751678845&rl=0#cmtfrm,"转发理由:下午继续观察这区间，收到请回复666  
原始用户: 广西小wu
转发内容: 今天指数区间参考3226—3256—3276之间，多空双方争夺的焦点是3256点的得失（收盘价为准）……收到请回复666  ",无,,False,无,2023-06-16 13:06,无,5082,11,594
N5xPuvWMr,https://weibo.cn/comment/N5xPuvWMr?uid=7751678845&rl=0#cmtfrm,"转发理由:算力、CPO、中特估等早盘拉指数，下午继续观察这区间，收到请回复666  
原始用户: 广西小wu
转发内容: 今天指数区间参考3226—3256—3276之间，多空双方争夺的焦点是3256点的得失（收盘价为准）……收到请回复666  ",无,,False,无,2023-06-16 11:20,无,5181,5,450
N5xLUzW6S,https://weibo.cn/comment/N5xLUzW6S?uid=7751678845&rl=0#cmtfrm,算力、CPO几只龙头又改写了历史新高！只能看人家爽了！  ,,无,True,无,2023-06-16 11:11,无,5319,3,135
N5xDTxN4e,https://weibo.cn/comment/N5xDTxN4e?uid=7751678845&rl=0#cmtfrm,上半年CPO板块资金介入最深，也牛股最多的板块！  ,,无,True,无,2023-06-16 10:52,无,5504,10,109
N5xzT2o0y,https://weibo.cn/comment/N5xzT2o0y?uid=7751678845&rl=0#cmtfrm,早盘看，中特估扛起了指数大旗！  ,,无,True,无,2023-06-16 10:42,无,5227,0,82
N5xy6xx3u,https://weibo.cn/comment/N5xy6xx3u?uid=7751678845&rl=0#cmtfrm,"转发理由:多空双方现在是小幅度拉锯！  
原始用户: 广西小wu
转发内容: 今天指数区间参考3226—3256—3276之间，多空双方争夺的焦点是3256点的得失（收盘价为准）……收到请回复666  ",无,,False,无,2023-06-16 10:37,无,4550,1,116
N5xumwwoe,https://weibo.cn/comment/N5xumwwoe?uid=7751678845&rl=0#cmtfrm,"转发理由:起码让我知道，你在这市场中还活着！  
原始用户: 广西小wu
转发内容: 点一赞，让我知道你还在！  ",无,,False,无,2023-06-16 10:28,无,9830,7,511
N5xtcuZ7E,https://weibo.cn/comment/N5xtcuZ7E?uid=7751678845&rl=0#cmtfrm,"转发理由:人教人难教会，钱教人容易很多！  
原始用户: 广西小wu
转发内容: 原来亏多的现在少亏了；原来小亏的，现在不亏了；这就是进步……学习炒股，要看到自己的进步！  ",无,,False,无,2023-06-16 10:25,无,5590,14,110
N5xpphgiQ,https://weibo.cn/comment/N5xpphgiQ?uid=7751678845&rl=0#cmtfrm,"转发理由:收到请回复666  
原始用户: 广西小wu
转发内容: 今天指数区间参考3226—3256—3276之间，多空双方争夺的焦点是3256点的得失（收盘价为准）……收到请回复666  ",无,,False,无,2023-06-16 10:16,无,4653,5,499
N5xmRtBne,https://weibo.cn/comment/N5xmRtBne?uid=7751678845&rl=0#cmtfrm,点一赞，让我知道你还在！  ,,无,True,无,2023-06-16 10:10,无,9101,10,440
N5xcymUC4,https://weibo.cn/comment/N5xcymUC4?uid=7751678845&rl=0#cmtfrm,今天指数区间参考3226—3256—3276之间，多空双方争夺的焦点是3256点的得失（收盘价为准）……收到请回复666  ,,无,True,无,2023-06-16 09:44,无,6597,44,753
N5xamFBeE,https://weibo.cn/comment/N5xamFBeE?uid=7751678845&rl=0#cmtfrm,"转发理由:暂时攻过了3256点，应该有拉锯！  
原始用户: 广西小wu
转发内容: 昨天四大指数均反弹，市场热点有所转换，新热点的持续性还有待观察。指数方面今天重点看多空双方对于3256点的争夺战……收到请回复666  ",无,,False,无,2023-06-16 09:39,无,5076,5,161
N5x4J5Cth,https://weibo.cn/comment/N5x4J5Cth?uid=7751678845&rl=0#cmtfrm,昨天四大指数均反弹，市场热点有所转换，新热点的持续性还有待观察。指数方面今天重点看多空双方对于3256点的争夺战……收到请回复666  ,,无,True,无,2023-06-16 09:25,无,5343,11,560
N5x0N2aXS,https://weibo.cn/comment/N5x0N2aXS?uid=7751678845&rl=0#cmtfrm,今天是周五了，所有人集合…………  ,,无,True,无,2023-06-16 09:15,无,5165,4,216
N5wWxrf3h,https://weibo.cn/comment/N5wWxrf3h?uid=7751678845&rl=0#cmtfrm,原来亏多的现在少亏了；原来小亏的，现在不亏了；这就是进步……学习炒股，要看到自己的进步！  ,,无,True,无,2023-06-16 09:05,无,5906,38,288
N5vXT4OVY,https://weibo.cn/comment/N5vXT4OVY?uid=7751678845&rl=0#cmtfrm,昨晚美国股市进一步上涨，其中，微软己经从上波段调整的213.41美元，冲到了349.84美元，改写了历史新高！  ,,无,True,无,2023-06-16 06:35,无,4097,8,163
N5vV0dXV0,https://weibo.cn/comment/N5vV0dXV0?uid=7751678845&rl=0#cmtfrm,"转发理由:健康、幸福、顺利！🙏🙏🙏  
原始用户: 俄罗斯驻华大使馆
转发内容: 俄罗斯总统弗拉基米尔·普京发来贺电，向中华人民共和国国家主席习近平七十寿诞表示祝贺。国家元首在贺电中特别写道： “在您的领导下，中华人民共和国取得了令人瞩目的成就：国民经济稳步增长，人民福祉不断提增进，北京在全球舞台上的地位越来越高。您再次当选为中共中央总书记和中国国家主席，证...全文 原图 ",无,http://ww3.sinaimg.cn/large/953d0dd1ly1hez2k9dqlbj20xc0m8myy.jpg,False,无,2023-06-16 06:28,无,3568,21,182
